,station_code,name,departement,is_open,station_type,lon,lat,alt,is_public,created_at,updated_at
13588,91216001,EPINAY-SUR-ORGE,91,False,4,2.315333,48.6645,51.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.391
13589,91223001,ETAMPES - BG1,91,False,4,2.16,48.431667,71.0,True,2024-12-10 21:39:57.647,2025-10-07 17:17:14.393
13590,91223002,ETAMPES,91,False,4,2.16,48.431667,90.0,True,2024-12-10 21:39:57.648,2025-10-07 17:17:14.393
13591,91228001,EVRY,91,False,4,2.441667,48.635,36.0,True,2024-12-10 21:39:57.648,2025-10-07 17:17:14.393
13592,91235001,FLEURY-MEROGIS,91,False,4,2.361667,48.628333,94.0,True,2024-12-10 21:39:57.650,2025-10-07 17:17:14.391
13593,91243001,FONTENAY-LES-B.,91,False,4,2.166,48.611667,109.0,True,2024-12-10 21:39:57.650,2025-10-07 17:17:14.392
13594,91247001,LA FORET-LE-ROI,91,False,4,2.05,48.466667,150.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.393
13595,91272001,GIF-SUR-YVETTE-INRAE,91,True,5,2.151,48.714333,157.0,True,2024-12-10 21:31:51.566,2025-10-07 17:09:50.161
13596,91273001,GIRONVILLE/ES.,91,False,4,2.38,48.37,69.0,True,2024-12-10 21:39:57.652,2025-10-07 17:17:14.391
13597,91274001,GOMETZ-LA-VILLE,91,False,2,2.116667,48.666667,162.0,True,2024-12-10 21:31:51.566,2025-10-07 17:09:50.161
13598,91275001,GOMETZ-LE-CHAT.,91,True,2,2.135833,48.676833,159.0,True,2024-12-10 21:31:51.566,2025-10-07 17:09:50.161
13599,91292001,GUIBEVILLE,91,False,4,2.27,48.57,90.0,True,2024-12-10 21:39:57.649,2025-10-07 17:17:14.393
13600,91312001,IGNY,91,False,4,2.228333,48.741667,74.0,True,2024-12-10 21:39:57.649,2025-10-07 17:17:14.394
13601,91326001,JUVISY-SUR-ORGE,91,False,4,2.376667,48.691667,85.0,True,2024-12-10 21:39:57.650,2025-10-07 17:17:14.391
13602,91338001,LIMOURS,91,False,4,2.075,48.645,135.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.391
13603,91359001,MAISSE,91,False,4,2.376667,48.396667,62.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.391
13604,91363001,MARCOUSSIS,91,False,4,2.23,48.643333,85.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.391
13605,91390001,MEREVILLE,91,False,4,2.080167,48.318,122.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.392
13606,91390002,MEREVILLE - BG,91,False,4,2.086667,48.315,132.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.393
13607,91399001,MESPUITS,91,False,4,2.273833,48.357333,122.0,True,2024-12-10 21:39:57.650,2025-10-07 17:17:14.393
13608,91405001,MILLY-LA-F. -BG,91,False,4,2.466667,48.406667,65.0,True,2024-12-10 21:39:57.650,2025-10-07 17:17:14.392
13609,91405002,MILLY-LA-FORET,91,True,2,2.431833,48.382167,109.0,True,2024-12-10 21:31:51.567,2025-10-07 17:09:50.161
13610,91405003,MILLY-LA-FORET AGGL.,91,False,4,2.466667,48.4,70.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.393
13611,91421001,MONTGERON - BG,91,False,4,2.458333,48.705,43.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.391
13612,91421002,MONTGERON,91,False,4,2.445,48.716667,35.0,True,2024-12-10 21:39:57.650,2025-10-07 17:17:14.392
13613,91421003,MONTGERON,91,False,4,2.4705,48.702333,66.0,True,2024-12-10 21:39:57.650,2025-10-07 17:17:14.392
13614,91441001,NAINVILLE,91,False,4,2.494,48.507833,78.0,True,2024-12-10 21:39:57.650,2025-10-07 17:17:14.392
13615,91458001,NOZAY,91,False,4,2.241667,48.66,163.0,True,2024-12-10 21:39:57.650,2025-10-07 17:17:14.392
13616,91461001,OLLAINVILLE,91,False,4,2.207333,48.589,90.0,True,2024-12-10 21:39:57.650,2025-10-07 17:17:14.392
13617,91469001,ORMOY-LA-RIV.,91,False,4,2.176,48.4,140.0,True,2024-12-10 21:39:57.650,2025-10-07 17:17:14.393
13618,91471001,ORSAY,91,False,4,2.185,48.696667,60.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.394
13619,91479001,PARAY-VLE-POSTE,91,False,4,2.365,48.71,156.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.392
13620,91494001,LE PLESSIS-PATE,91,False,4,2.326667,48.611667,85.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.392
13621,91533001,SACLAS,91,False,4,2.126667,48.36,79.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.392
13622,91534002,SACLAY,91,False,4,2.175,48.73,161.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.392
13623,91540001,ST-CHERON - BG,91,False,4,2.123333,48.553333,100.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.392
13624,91540002,ST-CHERON,91,False,4,2.133167,48.538667,146.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.392
13625,91549001,STE-GENEVIEVE,91,False,4,2.325,48.648333,53.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.392
13626,91549002,STE-GENEVIEVE,91,False,4,2.323333,48.646167,78.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.392
13627,91552001,ST-GERMAIN,91,False,4,2.268333,48.596667,44.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.392
13628,91578001,ST-SULPICE,91,False,4,2.178333,48.541667,76.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.392
13629,91613001,CONGERVILLE-TH.,91,False,4,1.986167,48.387,147.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.393
13630,91617001,TIGERY,91,False,4,2.508333,48.638333,82.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.392
13631,91619001,TORFOU,91,False,4,2.2325,48.530667,133.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.393
13632,91645001,VERRIERES,91,False,4,2.268333,48.741667,92.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.393
13633,91649001,VERT-LE-PETIT,91,False,4,2.366667,48.55,64.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.393
13634,91654001,VIDELLES,91,False,4,2.427333,48.472167,135.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.393
13635,91659001,VILLABE,91,False,4,2.449667,48.5895,82.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.393
13636,91665001,VILLE-DU-BOIS,91,False,4,2.27,48.656667,91.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.393
13637,91666001,VILLEJUST,91,False,4,2.213333,48.671667,154.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.393
13638,91667001,VILLEMOISSON,91,False,4,2.333333,48.656667,53.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.393
13639,91679001,VILLIERS-LE-BAC,91,False,2,2.1115,48.730333,147.0,True,2024-12-10 21:31:51.567,2025-10-07 17:09:50.161
13640,91679002,VILLIERS-LE-BACLE2,91,False,2,2.116167,48.735333,161.0,True,2024-12-10 21:31:51.567,2025-10-07 17:09:50.161
13641,91687001,VIRY-CHATILLON,91,False,4,2.375,48.676667,34.0,True,2024-12-10 21:39:57.651,2025-10-07 17:17:14.393
13642,91689001,WISSOUS,91,False,4,2.326667,48.736667,81.0,True,2024-12-10 21:39:57.652,2025-10-07 17:17:14.394
13643,92002001,ANTONY-TOURVOIE,92,False,4,2.298333,48.753333,55.0,True,2024-12-10 21:39:59.909,2025-10-07 17:17:16.437
13644,92002002,ANTONY,92,False,4,2.295,48.756667,80.0,True,2024-12-10 21:39:59.909,2025-10-07 17:17:16.437
13645,92004001,ASNIERES/SEINE,92,False,4,2.281667,48.911667,30.0,True,2024-12-10 21:39:59.910,2025-10-07 17:17:16.437
13646,92007001,BAGNEUX,92,False,4,2.308167,48.809667,82.0,True,2024-12-10 21:39:59.911,2025-10-07 17:17:16.438
13647,92009001,BOIS-COLOMBES,92,False,4,2.27,48.92,35.0,True,2024-12-10 21:39:59.915,2025-10-07 17:17:16.437
13648,92012001,BOULOGNE,92,False,4,2.241667,48.84,35.0,True,2024-12-10 21:39:59.915,2025-10-07 17:17:16.439
13649,92019001,CHATENAY,92,False,4,2.275,48.771667,104.0,True,2024-12-10 21:39:59.915,2025-10-07 17:17:16.437
13650,92019002,CHATENAY - BG,92,False,4,2.28,48.768333,96.0,True,2024-12-10 21:39:59.912,2025-10-07 17:17:16.438
13651,92023001,CLAMART,92,False,4,2.231667,48.778333,167.0,True,2024-12-10 21:39:59.914,2025-10-07 17:17:16.438
13652,92023002,CLAMART-BICETRE,92,False,4,2.263333,48.8,108.0,True,2024-12-10 21:39:59.915,2025-10-07 17:17:16.439
13653,92023003,CLAMART-BECLERE,92,False,4,2.256667,48.786667,170.0,True,2024-12-10 21:39:59.912,2025-10-07 17:17:16.437
13654,92025001,COLOMBES,92,False,4,2.255333,48.925167,29.0,True,2024-12-10 21:39:59.914,2025-10-07 17:17:16.439
13655,92026001,COURBEVOIE,92,False,2,2.230667,48.898167,51.0,True,2024-12-10 21:31:54.041,2025-10-07 17:09:52.582
13656,92032001,FONTENAY - CEN,92,False,4,2.276333,48.788167,159.0,True,2024-12-10 21:39:59.913,2025-10-07 17:17:16.439
13657,92032002,FONTENAY - EN,92,False,4,2.291667,48.788333,86.0,True,2024-12-10 21:39:59.913,2025-10-07 17:17:16.437
13658,92033001,GARCHES - BG1,92,False,4,2.185,48.845,164.0,True,2024-12-10 21:39:59.914,2025-10-07 17:17:16.439
13659,92044001,LEVALLOIS,92,False,4,2.288333,48.896667,30.0,True,2024-12-10 21:39:59.915,2025-10-07 17:17:16.437
13660,92048001,MEUDON,92,False,4,2.228,48.812,160.0,True,2024-12-10 21:39:59.913,2025-10-07 17:17:16.439
13661,92050001,NANTERRE,92,False,4,2.216667,48.878333,98.0,True,2024-12-10 21:39:59.913,2025-10-07 17:17:16.438
13662,92050002,NANTERRE -FOLIE,92,False,4,2.208333,48.89,28.0,True,2024-12-10 21:39:59.913,2025-10-07 17:17:16.437
13663,92050003,NANTERRE - EC,92,False,4,2.208333,48.89,32.0,True,2024-12-10 21:39:59.914,2025-10-07 17:17:16.437
13664,92050004,NANTERRE-SOMMET,92,False,4,2.208333,48.89,34.0,True,2024-12-10 21:39:59.915,2025-10-07 17:17:16.438
13665,92050005,NANTERRE - BG,92,False,4,2.208333,48.89,25.0,True,2024-12-10 21:39:59.915,2025-10-07 17:17:16.438
13666,92064001,ST-CLOUD,92,False,4,2.208333,48.853333,110.0,True,2024-12-10 21:39:59.915,2025-10-07 17:17:16.438
13667,92071001,SCEAUX,92,False,4,2.291667,48.768333,60.0,True,2024-12-10 21:39:59.915,2025-10-07 17:17:16.438
13668,92071002,SCEAUX,92,False,4,2.29,48.78,90.0,True,2024-12-10 21:39:59.915,2025-10-07 17:17:16.438
13669,92072001,SEVRES,92,False,4,2.213333,48.823333,107.0,True,2024-12-10 21:39:59.915,2025-10-07 17:17:16.438
13670,92073001,SURESNES,92,True,2,2.235333,48.871333,28.0,True,2024-12-10 21:31:54.041,2025-10-07 17:09:52.581
13671,92076001,VAUCRESSON,92,False,4,2.155,48.843333,162.0,True,2024-12-10 21:39:59.915,2025-10-07 17:17:16.438
13672,92076002,VAUCRESSON,92,False,4,2.155667,48.840667,165.0,True,2024-12-10 21:39:59.915,2025-10-07 17:17:16.438
13673,93001001,AUBERVILLIERS,93,False,4,2.381667,48.911667,40.0,True,2024-12-10 21:40:02.125,2025-10-07 17:17:18.481
13674,93001002,AUBERVIL. - BG,93,False,4,2.381667,48.911667,47.0,True,2024-12-10 21:40:02.125,2025-10-07 17:17:18.482
13675,93005001,AULNAY,93,False,4,2.496667,48.951667,49.0,True,2024-12-10 21:40:02.125,2025-10-07 17:17:18.482
13676,93006001,BAGNOLET,93,False,4,2.418333,48.868333,81.0,True,2024-12-10 21:40:02.127,2025-10-07 17:17:18.482
13677,93008001,BOBIGNY,93,False,4,2.441667,48.908333,52.0,True,2024-12-10 21:40:02.126,2025-10-07 17:17:18.483
13678,93010001,BONDY,93,False,4,2.485,48.913333,48.0,True,2024-12-10 21:40:02.126,2025-10-07 17:17:18.482
13679,93013001,LE BOURGET VILLE,93,False,4,2.43,48.935,41.0,True,2024-12-10 21:40:02.126,2025-10-07 17:17:18.483
13680,93031001,EPINAY/SEINE,93,False,4,2.335833,48.946,30.0,True,2024-12-10 21:40:02.126,2025-10-07 17:17:18.482
13681,93032001,GAGNY,93,False,4,2.533333,48.883333,58.0,True,2024-12-10 21:40:02.126,2025-10-07 17:17:18.483
13682,93048001,MONTREUIL,93,False,4,2.4595,48.8575,110.0,True,2024-12-10 21:40:02.126,2025-10-07 17:17:18.482
13683,93050001,NEUILLY-SUR-M.,93,True,2,2.546333,48.859833,30.0,True,2024-12-10 21:31:56.486,2025-10-07 17:09:54.996
13684,93050002,NEUILLY - VILLE,93,False,4,2.533333,48.858333,43.0,True,2024-12-10 21:40:02.127,2025-10-07 17:17:18.482
13685,93050003,NEUILLY - BG,93,False,4,2.533333,48.858333,90.0,True,2024-12-10 21:40:02.127,2025-10-07 17:17:18.482
13686,93051001,NOISY-LE-GRAND,93,False,4,2.551667,48.85,82.0,True,2024-12-10 21:40:02.127,2025-10-07 17:17:18.483
13687,93055001,PANTIN,93,False,4,2.4195,48.886667,90.0,True,2024-12-10 21:40:02.128,2025-10-07 17:17:18.482
13688,93057001,LES PAVILLONS,93,False,4,2.498,48.9165,52.0,True,2024-12-10 21:40:02.127,2025-10-07 17:17:18.482
13689,93059001,PIERREFITTE,93,False,4,2.366667,48.966667,64.0,True,2024-12-10 21:40:02.128,2025-10-07 17:17:18.482
13690,93062001,LE RAINCY,93,False,4,2.525,48.893333,112.0,True,2024-12-10 21:40:02.128,2025-10-07 17:17:18.482
13691,93062002,LE RAINCY - EC,93,False,4,2.516667,48.896667,60.0,True,2024-12-10 21:40:02.128,2025-10-07 17:17:18.482
13692,93062003,LE RAINCY - BG,93,False,4,2.518333,48.896667,90.0,True,2024-12-10 21:40:02.128,2025-10-07 17:17:18.482
13693,93064001,ROSNY,93,False,4,2.481667,48.871667,74.0,True,2024-12-10 21:40:02.128,2025-10-07 17:17:18.482
13694,93064002,ROSNY - FORT,93,False,4,2.4745,48.869333,116.0,True,2024-12-10 21:40:02.128,2025-10-07 17:17:18.483
13695,93066001,ST-DENIS - ECL,93,False,4,2.355,48.93,33.0,True,2024-12-10 21:40:02.128,2025-10-07 17:17:18.482
13696,93066002,ST-DENIS,93,False,2,2.348333,48.938333,75.0,True,2024-12-10 21:31:56.486,2025-10-07 17:09:54.996
13697,93070001,ST-OUEN,93,False,4,2.346,48.909167,44.0,True,2024-12-10 21:40:02.128,2025-10-07 17:17:18.482
13698,93070002,ST-OUEN - DOCKS,93,False,4,2.336667,48.908333,35.0,True,2024-12-10 21:40:02.128,2025-10-07 17:17:18.482
13699,93071001,SEVRAN,93,False,4,2.523333,48.938333,65.0,True,2024-12-10 21:40:02.128,2025-10-07 17:17:18.482
13700,93074001,VAUJOURS,93,False,4,2.561667,48.936167,61.0,True,2024-12-10 21:40:02.128,2025-10-07 17:17:18.482
13701,94004001,BOISSY-ST-LEGER,94,False,4,2.515,48.75,95.0,True,2024-12-10 21:40:04.322,2025-10-07 17:17:20.533
13702,94015001,BRY-SUR-MARNE,94,False,4,2.516667,48.843333,39.0,True,2024-12-10 21:40:04.322,2025-10-07 17:17:20.534
13703,94015002,BRY-SPC,94,True,5,2.522667,48.8335,90.0,True,2024-12-10 21:31:58.877,2025-10-07 17:09:57.411
13704,94021001,CHEVILLY - BG,94,False,4,2.351667,48.773333,90.0,True,2024-12-10 21:40:04.325,2025-10-07 17:17:20.533
13705,94021002,CHEVILLY-LARUE,94,False,4,2.366333,48.760333,83.0,True,2024-12-10 21:40:04.322,2025-10-07 17:17:20.533
13706,94022001,CHOISY-LE-ROI,94,False,4,2.418,48.76,34.0,True,2024-12-10 21:40:04.324,2025-10-07 17:17:20.534
13707,94022002,CHOISY - BG,94,False,4,2.408333,48.763333,35.0,True,2024-12-10 21:40:04.323,2025-10-07 17:17:20.533
13708,94028001,CRETEIL,94,False,4,2.455,48.7835,33.0,True,2024-12-10 21:40:04.323,2025-10-07 17:17:20.533
13709,94028002,CRETEIL -HALAGE,94,False,4,2.46,48.793333,35.0,True,2024-12-10 21:40:04.323,2025-10-07 17:17:20.535
13710,94034001,FRESNES,94,False,4,2.321667,48.755333,67.0,True,2024-12-10 21:40:04.326,2025-10-07 17:17:20.533
13711,94041001,IVRY-SUR-SEINE,94,False,4,2.397167,48.807,40.0,True,2024-12-10 21:40:04.323,2025-10-07 17:17:20.534
13712,94042001,JOINVILLE,94,False,2,2.462667,48.813667,37.0,True,2024-12-10 21:31:58.877,2025-10-07 17:09:57.411
13713,94044001,LIMEIL,94,False,4,2.485833,48.751167,45.0,True,2024-12-10 21:40:04.324,2025-10-07 17:17:20.535
13714,94047001,MANDRES,94,False,4,2.549833,48.709167,93.0,True,2024-12-10 21:40:04.324,2025-10-07 17:17:20.533
13715,94052001,NOGENT,94,False,4,2.483333,48.838333,60.0,True,2024-12-10 21:40:04.326,2025-10-07 17:17:20.534
13716,94055001,ORMESSON,94,False,4,2.5205,48.777,55.0,True,2024-12-10 21:40:04.324,2025-10-07 17:17:20.533
13717,94060001,LA QUEUE - BG,94,False,4,2.578333,48.786667,97.0,True,2024-12-10 21:40:04.326,2025-10-07 17:17:20.533
13718,94060002,LA QUEUE-EN-B.,94,False,4,2.578333,48.793333,100.0,True,2024-12-10 21:40:04.325,2025-10-07 17:17:20.534
13719,94060003,LA QUEUE-EN-BRIE,94,False,4,2.576333,48.769333,107.0,True,2024-12-10 21:40:04.325,2025-10-07 17:17:20.534
13720,94065001,RUNGIS,94,False,4,2.351667,48.746667,84.0,True,2024-12-10 21:40:04.325,2025-10-07 17:17:20.534
13721,94067001,ST-MANDE,94,False,4,2.415,48.845,50.0,True,2024-12-10 21:40:04.326,2025-10-07 17:17:20.534
13722,94068001,ST-MAUR,94,True,2,2.492333,48.808667,48.0,True,2024-12-10 21:31:58.877,2025-10-07 17:09:57.411
13723,94068002,ST-MAUR - EAUX,94,False,4,2.505,48.798333,37.0,True,2024-12-10 21:40:04.326,2025-10-07 17:17:20.534
13724,94073001,THIAIS - BG,94,False,4,2.388333,48.761667,67.0,True,2024-12-10 21:40:04.326,2025-10-07 17:17:20.534
13725,94076001,VILLEJUIF,94,False,4,2.353,48.786,106.0,True,2024-12-10 21:40:04.326,2025-10-07 17:17:20.534
13726,94080001,VINCENNES,94,False,4,2.438333,48.848333,62.0,True,2024-12-10 21:40:04.326,2025-10-07 17:17:20.534
13727,94081001,VITRY-SUR-SEINE,94,False,4,2.388333,48.793333,26.0,True,2024-12-10 21:40:04.326,2025-10-07 17:17:20.534
13728,95018001,ARGENTEUIL - BG,95,False,4,2.238333,48.958333,40.0,True,2024-12-10 21:40:06.495,2025-10-07 17:17:22.580
13729,95018002,ARGENTEUIL,95,False,2,2.253333,48.961667,73.0,True,2024-12-10 21:32:01.325,2025-10-07 17:09:59.849
13730,95023001,ARRONVILLE,95,False,4,2.113333,49.178333,80.0,True,2024-12-10 21:40:06.495,2025-10-07 17:17:22.580
13731,95026001,ASNIERES/OISE,95,False,4,2.356667,49.131667,47.0,True,2024-12-10 21:40:06.495,2025-10-07 17:17:22.580
13732,95052001,BEAUMONT - GEND,95,False,4,2.291667,49.141667,40.0,True,2024-12-10 21:40:06.495,2025-10-07 17:17:22.580
13733,95052002,BEAUMONT - POL,95,False,4,2.288333,49.141667,45.0,True,2024-12-10 21:40:06.497,2025-10-07 17:17:22.580
13734,95052003,BEAUMONT/OISE,95,False,4,2.266667,49.133333,57.0,True,2024-12-10 21:40:06.498,2025-10-07 17:17:22.581
13735,95056001,BELLOY,95,False,4,2.37,49.088333,128.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.580
13736,95078001,PONTOISE - AERO,95,True,0,2.0285,49.090333,87.0,True,2024-12-10 21:32:01.325,2025-10-07 17:09:59.849
13737,95088001,LE BOURGET,95,True,0,2.427667,48.967333,49.0,True,2024-12-10 21:32:01.326,2025-10-07 17:09:59.849
13738,95091001,BOUFFEMONT,95,False,4,2.298333,49.041667,129.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.580
13739,95101001,BRAY-ET-LU,95,False,2,1.668333,49.141667,30.0,True,2024-12-10 21:32:01.326,2025-10-07 17:09:59.849
13740,95119001,BUHY,95,False,4,1.6945,49.194,90.0,True,2024-12-10 21:32:01.328,2025-10-07 17:09:59.849
13741,95127001,CERGY,95,False,4,2.063333,49.033333,30.0,True,2024-12-10 21:40:06.495,2025-10-07 17:17:22.584
13742,95142001,CHARS,95,False,4,1.94,49.158333,65.0,True,2024-12-10 21:40:06.496,2025-10-07 17:17:22.580
13743,95149001,CHAUMONTEL,95,False,4,2.433333,49.125,47.0,True,2024-12-10 21:40:06.496,2025-10-07 17:17:22.580
13744,95150001,CHAUSSY,95,False,4,1.691667,49.121667,80.0,True,2024-12-10 21:40:06.496,2025-10-07 17:17:22.584
13745,95166001,CLERY-EN-VEXIN,95,False,4,1.84,49.126667,196.0,True,2024-12-10 21:40:06.498,2025-10-07 17:17:22.585
13746,95170001,CONDECOURT - BG,95,False,4,1.941667,49.04,40.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.585
13747,95170002,CONDECOURT,95,False,3,1.940833,49.0415,61.0,True,2024-12-10 21:32:01.330,2025-10-07 17:09:59.849
13748,95176001,CORMEILLES-EN-P,95,False,4,2.198333,48.973333,140.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.584
13749,95183001,COURDIMANCHE,95,False,4,2.001667,49.033333,54.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.584
13750,95197001,DEUIL,95,False,4,2.326667,48.976667,55.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.580
13751,95203001,EAUBONNE,95,False,4,2.269667,48.995,57.0,True,2024-12-10 21:32:01.326,2025-10-07 17:09:59.849
13752,95205001,ECOUEN,95,False,4,2.381667,49.018333,107.0,True,2024-12-10 21:40:06.496,2025-10-07 17:17:22.581
13753,95213001,EPIAIS,95,False,4,2.063333,49.121667,110.0,True,2024-12-10 21:40:06.498,2025-10-07 17:17:22.581
13754,95219001,ERMONT,95,False,4,2.256667,48.985,58.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.584
13755,95252001,FRANCONVILLE,95,False,4,2.226667,48.991667,50.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.584
13756,95270001,GENAINVILLE,95,False,4,1.753333,49.125,105.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.584
13757,95282001,GOUZANGREZ,95,False,4,1.906667,49.111667,110.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.581
13758,95288001,GROSLAY,95,False,2,2.34,48.986667,88.0,True,2024-12-10 21:32:01.330,2025-10-07 17:09:59.849
13759,95298001,HARAVILLIERS-BG,95,False,4,2.055,49.173333,132.0,True,2024-12-10 21:40:06.497,2025-10-07 17:17:22.582
13760,95298002,HARAVILLIERS,95,False,2,2.0475,49.173167,143.0,True,2024-12-10 21:32:01.329,2025-10-07 17:09:59.849
13761,95306001,HERBLAY,95,False,2,2.160667,49.003667,75.0,True,2024-12-10 21:32:01.330,2025-10-07 17:09:59.849
13762,95313001,L'ISLE-ADAM,95,False,4,2.221667,49.108333,77.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.581
13763,95316002,JAGNY - BG,95,False,4,2.441667,49.076667,150.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.582
13764,95323001,JOUY-LE-MOUTIER,95,False,4,2.013833,49.007667,127.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.583
13765,95351001,LOUVRES,95,False,4,2.503333,49.038333,80.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.584
13766,95353001,MAFFLIERS,95,False,4,2.306667,49.076667,153.0,True,2024-12-10 21:40:06.498,2025-10-07 17:17:22.581
13767,95355001,MAGNY-EN-VEXIN,95,False,4,1.806667,49.161667,69.0,True,2024-12-10 21:40:06.498,2025-10-07 17:17:22.581
13768,95355002,MAGNY,95,False,4,1.806667,49.16,75.0,True,2024-12-10 21:40:06.498,2025-10-07 17:17:22.582
13769,95371001,MARLY,95,False,4,2.498333,49.076667,134.0,True,2024-12-10 21:40:06.498,2025-10-07 17:17:22.583
13770,95422001,MONTGEROULT,95,False,4,2.005,49.083333,88.0,True,2024-12-10 21:40:06.498,2025-10-07 17:17:22.581
13771,95424001,MONTIGNY - BG,95,False,4,2.201667,48.998333,130.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.582
13772,95424002,MONTIGNY,95,False,4,2.188333,48.988333,115.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.583
13773,95426001,MONTLIGNON,95,False,4,2.283333,49.008333,80.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.581
13774,95427001,MONTMAGNY,95,False,4,2.343333,48.973333,70.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.581
13775,95446001,NESLES-SPC,95,True,5,2.154333,49.114,118.0,True,2024-12-10 21:32:01.329,2025-10-07 17:09:59.849
13776,95476001,OSNY,95,False,4,2.056667,49.058333,39.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.584
13777,95483001,LE PERCHAY,95,False,4,1.936167,49.112167,98.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.582
13778,95488001,PIERRELAYE,95,False,4,2.154333,49.018667,53.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.582
13779,95492001,LE PLESSIS GASSOT,95,True,2,2.406667,49.040333,108.0,True,2024-12-10 21:32:01.329,2025-10-07 17:09:59.849
13780,95500001,PONTOISE - EAUX,95,False,4,2.093333,49.051667,50.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.582
13781,95500002,PONTOISE - BG,95,False,4,2.093333,49.051667,48.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.582
13782,95500003,PONTOISE -VILLE,95,False,4,2.084667,49.044667,50.0,True,2024-12-10 21:32:01.330,2025-10-07 17:09:59.849
13783,95500004,PONTOISE - PC,95,False,4,2.093333,49.051667,33.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.583
13784,95509001,PUISEUX-EN-F.,95,False,4,2.503333,49.061667,120.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.584
13785,95510001,PUISEUX-PONT.,95,False,4,2.021667,49.056667,125.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.583
13786,95527001,ROISSY,95,True,0,2.534333,49.015167,108.0,True,2024-12-10 21:32:01.330,2025-10-07 17:09:59.849
13787,95554001,ST-GERVAIS,95,False,4,1.771667,49.168333,120.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.583
13788,95563001,ST-LEU,95,False,4,2.243333,49.013333,85.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.583
13789,95563002,ST-LEU - BG,95,False,4,2.243333,49.013333,85.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.583
13790,95572001,ST-OUEN-L'AUM.,95,False,4,2.111667,49.041667,32.0,True,2024-12-10 21:40:06.499,2025-10-07 17:17:22.583
13791,95580001,ST WITZ,95,True,2,2.550667,49.085667,141.0,True,2024-12-10 21:32:01.330,2025-10-07 17:09:59.849
